position,item,sum_rank,avg_rank
3344,2805,34042,6808.4000
3345,5096,34043,6808.6000
3346,5356,34052,6810.4000
3347,4041,34056,6811.2000
3348,5330,34056,6811.2000
3349,4808,34057,6811.4000
3350,9954,34057,6811.4000
3351,4071,34060,6812.0000
3352,683,34066,6813.2000
3353,8792,34069,6813.8000
3354,7360,34072,6814.4000
3355,4699,34073,6814.6000
3356,4078,34080,6816.0000
3357,8360,34081,6816.2000
3358,6369,34082,6816.4000
3359,5225,34086,6817.2000
3360,3252,34088,6817.6000
3361,9176,34090,6818.0000
3362,9536,34092,6818.4000
3363,4633,34093,6818.6000
3364,2848,34095,6819.0000
3365,5605,34102,6820.4000
3366,2900,34103,6820.6000
3367,6821,34103,6820.6000
3368,9792,34104,6820.8000
3369,7551,34105,6821.0000
3370,9289,34105,6821.0000
3371,4580,34106,6821.2000
3372,6893,34107,6821.4000
3373,4274,34112,6822.4000
3374,7783,34112,6822.4000
3375,4269,34113,6822.6000
3376,7537,34113,6822.6000
3377,2371,34117,6823.4000
3378,6003,34117,6823.4000
3379,3470,34122,6824.4000
3380,2208,34123,6824.6000
3381,9201,34125,6825.0000
3382,6020,34129,6825.8000
3383,1546,34130,6826.0000
3384,8708,34130,6826.0000
3385,5898,34134,6826.8000
3386,8192,34134,6826.8000
3387,3716,34135,6827.0000
3388,2551,34137,6827.4000
3389,8735,34137,6827.4000
3390,1574,34138,6827.6000
3391,994,34139,6827.8000
3392,8464,34142,6828.4000
3393,9840,34145,6829.0000
3394,9597,34149,6829.8000
3395,6968,34150,6830.0000
3396,1208,34151,6830.2000
3397,2440,34151,6830.2000
3398,2766,34151,6830.2000
3399,6854,34151,6830.2000
3400,3785,34158,6831.6000
3401,7091,34159,6831.8000
3402,725,34160,6832.0000
3403,2778,34168,6833.6000
3404,2919,34168,6833.6000
3405,273,34175,6835.0000
3406,6196,34186,6837.2000
3407,2124,34190,6838.0000
3408,6135,34190,6838.0000
3409,6516,34191,6838.2000
3410,4767,34192,6838.4000
3411,8405,34193,6838.6000
3412,6713,34195,6839.0000
3413,6182,34196,6839.2000
3414,3113,34197,6839.4000
3415,1403,34198,6839.6000
3416,3632,34200,6840.0000
3417,7223,34201,6840.2000
3418,7956,34202,6840.4000
3419,9214,34207,6841.4000
3420,7782,34210,6842.0000
3421,1266,34218,6843.6000
3422,7900,34218,6843.6000
3423,1235,34230,6846.0000
3424,2730,34232,6846.4000
3425,6,34235,6847.0000
3426,9677,34237,6847.4000
3427,2309,34239,6847.8000
3428,8070,34240,6848.0000
3429,5073,34242,6848.4000
3430,459,34243,6848.6000
3431,4166,34244,6848.8000
3432,7645,34251,6850.2000
3433,8929,34252,6850.4000
3434,9594,34252,6850.4000
3435,4893,34256,6851.2000
3436,9390,34256,6851.2000
3437,3384,34257,6851.4000
3438,7019,34257,6851.4000
3439,6843,34260,6852.0000
3440,8345,34261,6852.2000
3441,1837,34267,6853.4000
3442,2570,34270,6854.0000
3443,4779,34270,6854.0000
3444,8938,34270,6854.0000
3445,5656,34282,6856.4000
3446,8505,34283,6856.6000
3447,1896,34284,6856.8000
3448,2994,34286,6857.2000
3449,7661,34291,6858.2000
3450,882,34292,6858.4000
3451,7876,34296,6859.2000
3452,6414,34298,6859.6000
3453,9537,34299,6859.8000
3454,484,34300,6860.0000
3455,6948,34302,6860.4000
3456,8528,34302,6860.4000
3457,4780,34305,6861.0000
3458,8524,34305,6861.0000
3459,7938,34306,6861.2000
3460,8038,34309,6861.8000
3461,5108,34313,6862.6000
3462,4081,34314,6862.8000
3463,702,34314,6862.8000
3464,9678,34314,6862.8000
3465,1646,34319,6863.8000
3466,3625,34319,6863.8000
3467,6265,34319,6863.8000
3468,2412,34323,6864.6000
3469,2603,34323,6864.6000
3470,2614,34323,6864.6000
3471,220,34324,6864.8000
3472,5090,34324,6864.8000
3473,1708,34325,6865.0000
3474,9040,34327,6865.4000
3475,106,34328,6865.6000
3476,2769,34329,6865.8000
3477,6972,34330,6866.0000
3478,7013,34331,6866.2000
3479,6103,34332,6866.4000
3480,4190,34333,6866.6000
3481,5956,34335,6867.0000
3482,9893,34337,6867.4000
3483,1493,34338,6867.6000
3484,4379,34340,6868.0000
3485,1753,34341,6868.2000
3486,4565,34348,6869.6000
3487,1596,34350,6870.0000
3488,9226,34350,6870.0000
3489,1457,34351,6870.2000
3490,6929,34351,6870.2000
3491,3801,34352,6870.4000
3492,3465,34353,6870.6000
3493,254,34357,6871.4000
3494,4282,34357,6871.4000
3495,5131,34359,6871.8000
3496,7138,34360,6872.0000
3497,4046,34362,6872.4000
3498,5802,34363,6872.6000
3499,2438,34367,6873.4000
3500,9130,34367,6873.4000
3501,3189,34371,6874.2000
3502,9019,34371,6874.2000
3503,1988,34372,6874.4000
3504,1826,34374,6874.8000
3505,2339,34384,6876.8000
3506,4316,34385,6877.0000
3507,2410,34389,6877.8000
3508,5262,34389,6877.8000
3509,1306,34390,6878.0000
3510,1781,34390,6878.0000
3511,319,34396,6879.2000
3512,1931,34397,6879.4000
3513,9407,34398,6879.6000
3514,8309,34403,6880.6000
3515,5998,34409,6881.8000
3516,7023,34413,6882.6000
3517,4347,34414,6882.8000
3518,3737,34415,6883.0000
3519,5544,34415,6883.0000
3520,2213,34416,6883.2000
3521,2396,34418,6883.6000
3522,3356,34420,6884.0000
3523,4632,34422,6884.4000
3524,924,34422,6884.4000
3525,6354,34423,6884.6000
3526,7764,34424,6884.8000
3527,5994,34427,6885.4000
3528,936,34428,6885.6000
3529,6971,34429,6885.8000
3530,4921,34430,6886.0000
3531,5894,34430,6886.0000
3532,2823,34431,6886.2000
3533,2508,34432,6886.4000
3534,380,34433,6886.6000
3535,4828,34435,6887.0000
3536,7947,34437,6887.4000
3537,1603,34438,6887.6000
3538,5668,34441,6888.2000
3539,5690,34441,6888.2000
3540,8430,34448,6889.6000
3541,4400,34449,6889.8000
3542,2375,34450,6890.0000
3543,3967,34450,6890.0000
3544,1046,34454,6890.8000
3545,9559,34454,6890.8000
3546,7729,34455,6891.0000
3547,5375,34461,6892.2000
3548,7710,34461,6892.2000
3549,9829,34464,6892.8000
3550,6448,34466,6893.2000
3551,8130,34470,6894.0000
3552,1087,34472,6894.4000
3553,1717,34478,6895.6000
3554,1539,34479,6895.8000
3555,5000,34479,6895.8000
3556,6083,34481,6896.2000
3557,6295,34481,6896.2000
3558,8593,34481,6896.2000
3559,7824,34483,6896.6000
3560,6025,34491,6898.2000
3561,4111,34493,6898.6000
3562,8824,34495,6899.0000
3563,3667,34496,6899.2000
3564,6190,34497,6899.4000
3565,8352,34497,6899.4000
3566,6436,34500,6900.0000
3567,7899,34500,6900.0000
3568,1963,34504,6900.8000
3569,5630,34505,6901.0000
3570,4034,34508,6901.6000
3571,6094,34508,6901.6000
3572,5031,34509,6901.8000
3573,4608,34510,6902.0000
3574,6857,34510,6902.0000
3575,8589,34510,6902.0000
3576,3992,34512,6902.4000
3577,5667,34513,6902.6000
3578,9553,34517,6903.4000
3579,1971,34519,6903.8000
3580,227,34520,6904.0000
3581,5273,34521,6904.2000
3582,6347,34521,6904.2000
3583,6639,34521,6904.2000
3584,3833,34529,6905.8000
3585,2793,34533,6906.6000
3586,3656,34533,6906.6000
3587,4361,34535,6907.0000
3588,1273,34542,6908.4000
3589,2951,34543,6908.6000
3590,9876,34543,6908.6000
3591,746,34544,6908.8000
3592,1366,34548,6909.6000
3593,3192,34548,6909.6000
3594,4749,34548,6909.6000
3595,7799,34548,6909.6000
3596,8249,34548,6909.6000
3597,7153,34550,6910.0000
3598,1482,34551,6910.2000
3599,4853,34552,6910.4000
3600,8664,34553,6910.6000
3601,3366,34554,6910.8000
3602,5463,34554,6910.8000
3603,9962,34554,6910.8000
3604,4585,34557,6911.4000
3605,4584,34558,6911.6000
3606,432,34561,6912.2000
3607,9634,34563,6912.6000
3608,8741,34565,6913.0000
3609,4096,34570,6914.0000
3610,2535,34571,6914.2000
3611,1856,34577,6915.4000
3612,3334,34584,6916.8000
3613,5750,34586,6917.2000
3614,4637,34590,6918.0000
3615,1303,34592,6918.4000
3616,2122,34594,6918.8000
3617,6973,34594,6918.8000
3618,7871,34596,6919.2000
3619,877,34597,6919.4000
3620,4996,34599,6919.8000
3621,7286,34600,6920.0000
3622,2416,34602,6920.4000
3623,7582,34609,6921.8000
3624,7875,34613,6922.6000
3625,9149,34614,6922.8000
3626,8136,34616,6923.2000
3627,1559,34617,6923.4000
3628,2723,34618,6923.6000
3629,5631,34620,6924.0000
3630,2751,34621,6924.2000
3631,4231,34621,6924.2000
3632,9310,34621,6924.2000
3633,9653,34626,6925.2000
3634,3444,34627,6925.4000
3635,7841,34631,6926.2000
3636,6732,34634,6926.8000
3637,1730,34635,6927.0000
3638,1684,34636,6927.2000
3639,2699,34638,6927.6000
3640,129,34642,6928.4000
3641,5520,34642,6928.4000
3642,643,34644,6928.8000
3643,5552,34647,6929.4000
3644,9444,34648,6929.6000
3645,3561,34649,6929.8000
3646,8003,34649,6929.8000
3647,9029,34651,6930.2000
3648,9869,34652,6930.4000
3649,4463,34655,6931.0000
3650,7480,34658,6931.6000
3651,340,34659,6931.8000
3652,5087,34659,6931.8000
3653,6261,34659,6931.8000
3654,4168,34661,6932.2000
3655,5791,34661,6932.2000
3656,9897,34665,6933.0000
3657,8778,34668,6933.6000
3658,3852,34669,6933.8000
3659,2735,34671,6934.2000
3660,4006,34672,6934.4000
3661,4261,34673,6934.6000
3662,7608,34678,6935.6000
3663,6127,34681,6936.2000
3664,2651,34682,6936.4000
3665,7001,34685,6937.0000
3666,3854,34686,6937.2000
3667,1476,34687,6937.4000
3668,4856,34687,6937.4000
3669,9300,34688,6937.6000
3670,425,34690,6938.0000
3671,6498,34692,6938.4000
3672,3802,34694,6938.8000
3673,4698,34694,6938.8000
3674,8068,34696,6939.2000
3675,9994,34696,6939.2000
3676,16,34702,6940.4000
3677,308,34702,6940.4000
3678,4960,34706,6941.2000
3679,4686,34709,6941.8000
3680,8546,34709,6941.8000
3681,5963,34713,6942.6000
3682,6749,34718,6943.6000
3683,7874,34719,6943.8000
3684,7209,34726,6945.2000
3685,9342,34727,6945.4000
3686,8740,34729,6945.8000
3687,3456,34731,6946.2000
3688,4594,34731,6946.2000
3689,7657,34732,6946.4000
3690,5810,34734,6946.8000
3691,4602,34742,6948.4000
3692,2281,34747,6949.4000
3693,4968,34747,6949.4000
3694,7646,34748,6949.6000
3695,7859,34749,6949.8000
3696,3405,34752,6950.4000
3697,6915,34752,6950.4000
3698,3454,34758,6951.6000
3699,48,34758,6951.6000
3700,2496,34761,6952.2000
3701,621,34762,6952.4000
3702,9765,34763,6952.6000
3703,3962,34765,6953.0000
3704,7703,34769,6953.8000
3705,7864,34775,6955.0000
3706,6105,34777,6955.4000
3707,4838,34778,6955.6000
3708,9628,34780,6956.0000
3709,1197,34785,6957.0000
3710,1912,34785,6957.0000
3711,117,34786,6957.2000
3712,8836,34789,6957.8000
3713,9928,34789,6957.8000
3714,2253,34791,6958.2000
3715,6277,34793,6958.6000
3716,5984,34795,6959.0000
3717,7944,34795,6959.0000
3718,9078,34795,6959.0000
3719,9380,34796,6959.2000
3720,9757,34798,6959.6000
3721,2055,34799,6959.8000
3722,6754,34799,6959.8000
3723,9598,34799,6959.8000
3724,1421,34804,6960.8000
3725,2018,34805,6961.0000
3726,1440,34806,6961.2000
3727,6132,34806,6961.2000
3728,6249,34808,6961.6000
3729,664,34809,6961.8000
3730,9152,34812,6962.4000
3731,6130,34814,6962.8000
3732,4397,34817,6963.4000
3733,180,34821,6964.2000
3734,63,34821,6964.2000
3735,5554,34822,6964.4000
3736,1759,34823,6964.6000
3737,1083,34828,6965.6000
3738,5023,34835,6967.0000
3739,7933,34835,6967.0000
3740,128,34836,6967.2000
3741,310,34839,6967.8000
3742,9053,34841,6968.2000
3743,373,34843,6968.6000
3744,8330,34846,6969.2000
3745,139,34853,6970.6000
3746,2158,34857,6971.4000
3747,1447,34868,6973.6000
3748,4032,34868,6973.6000
3749,6177,34868,6973.6000
3750,2857,34874,6974.8000
3751,3159,34874,6974.8000
3752,739,34876,6975.2000
3753,561,34877,6975.4000
3754,7481,34879,6975.8000
3755,5971,34880,6976.0000
3756,365,34883,6976.6000
3757,535,34883,6976.6000
3758,5837,34884,6976.8000
3759,8151,34885,6977.0000
3760,5407,34886,6977.2000
3761,4472,34888,6977.6000
3762,8597,34889,6977.8000
3763,2828,34891,6978.2000
3764,3026,34891,6978.2000
3765,2516,34892,6978.4000
3766,6654,34892,6978.4000
3767,4826,34898,6979.6000
3768,2620,34899,6979.8000
3769,5135,34900,6980.0000
3770,8782,34902,6980.4000
3771,7362,34905,6981.0000
3772,987,34905,6981.0000
3773,6518,34908,6981.6000
3774,6873,34910,6982.0000
3775,7940,34910,6982.0000
3776,6310,34912,6982.4000
3777,1252,34913,6982.6000
3778,4784,34916,6983.2000
3779,43,34918,6983.6000
3780,9118,34920,6984.0000
3781,8443,34923,6984.6000
3782,2286,34924,6984.8000
3783,1013,34925,6985.0000
3784,3980,34926,6985.2000
3785,9611,34928,6985.6000
3786,2970,34929,6985.8000
3787,379,34929,6985.8000
3788,4803,34929,6985.8000
3789,6192,34929,6985.8000
3790,2199,34930,6986.0000
3791,5206,34931,6986.2000
3792,4890,34933,6986.6000
3793,1945,34938,6987.6000
3794,3467,34939,6987.8000
3795,528,34939,6987.8000
3796,8231,34940,6988.0000
3797,1462,34942,6988.4000
3798,4352,34942,6988.4000
3799,7115,34942,6988.4000
3800,6467,34943,6988.6000
3801,672,34946,6989.2000
3802,9687,34952,6990.4000
3803,3895,34955,6991.0000
3804,9647,34955,6991.0000
3805,1519,34958,6991.6000
3806,2820,34963,6992.6000
3807,2160,34965,6993.0000
3808,8757,34971,6994.2000
3809,5104,34973,6994.6000
3810,5560,34976,6995.2000
3811,3998,34977,6995.4000
3812,6992,34977,6995.4000
3813,3758,34979,6995.8000
3814,635,34979,6995.8000
3815,9569,34979,6995.8000
3816,5914,34983,6996.6000
3817,9723,34987,6997.4000
3818,7785,34988,6997.6000
3819,9377,34989,6997.8000
3820,2172,34991,6998.2000
3821,9011,34991,6998.2000
3822,2759,34992,6998.4000
3823,6985,34994,6998.8000
3824,1742,34999,6999.8000
3825,4970,35002,7000.4000
3826,289,35004,7000.8000
3827,136,35005,7001.0000
3828,5032,35005,7001.0000
3829,1784,35007,7001.4000
3830,9181,35007,7001.4000
3831,6778,35008,7001.6000
3832,2289,35009,7001.8000
3833,256,35011,7002.2000
3834,9542,35015,7003.0000
3835,7672,35022,7004.4000
3836,2726,35023,7004.6000
3837,471,35023,7004.6000
3838,9666,35024,7004.8000
3839,9510,35025,7005.0000
3840,2834,35027,7005.4000
3841,9260,35028,7005.6000
3842,164,35029,7005.8000
3843,4813,35029,7005.8000
3844,1270,35030,7006.0000
3845,7164,35030,7006.0000
3846,7718,35031,7006.2000
3847,7125,35032,7006.4000
3848,2646,35033,7006.6000
3849,4752,35038,7007.6000
3850,6133,35043,7008.6000
3851,2650,35045,7009.0000
3852,8164,35052,7010.4000
3853,7936,35055,7011.0000
3854,1048,35057,7011.4000
3855,6829,35058,7011.6000
3856,2500,35059,7011.8000
3857,7687,35059,7011.8000
3858,8260,35059,7011.8000
3859,4230,35062,7012.4000
3860,8839,35064,7012.8000
3861,554,35066,7013.2000
3862,3311,35067,7013.4000
3863,5959,35070,7014.0000
3864,6215,35071,7014.2000
3865,6270,35072,7014.4000
3866,7921,35077,7015.4000
3867,6642,35083,7016.6000
3868,8889,35083,7016.6000
3869,3473,35087,7017.4000
3870,1406,35088,7017.6000
3871,2017,35090,7018.0000
3872,519,35091,7018.2000
3873,6326,35091,7018.2000
3874,7035,35091,7018.2000
3875,3582,35093,7018.6000
3876,2944,35097,7019.4000
3877,5146,35097,7019.4000
3878,9565,35098,7019.6000
3879,2826,35100,7020.0000
3880,4452,35100,7020.0000
3881,925,35100,7020.0000
3882,5162,35102,7020.4000
3883,9965,35106,7021.2000
3884,143,35109,7021.8000
3885,8584,35112,7022.4000
3886,1093,35116,7023.2000
3887,8294,35117,7023.4000
3888,8601,35122,7024.4000
3889,6143,35125,7025.0000
3890,7300,35126,7025.2000
3891,26,35132,7026.4000
3892,8859,35132,7026.4000
3893,3723,35135,7027.0000
3894,9238,35137,7027.4000
3895,8718,35139,7027.8000
3896,7303,35140,7028.0000
3897,9081,35140,7028.0000
3898,4832,35142,7028.4000
3899,1788,35147,7029.4000
3900,1923,35148,7029.6000
3901,3077,35149,7029.8000
3902,7827,35156,7031.2000
3903,9798,35156,7031.2000
3904,1187,35167,7033.4000
3905,3839,35167,7033.4000
3906,9293,35167,7033.4000
3907,3445,35171,7034.2000
3908,3549,35176,7035.2000
3909,4607,35181,7036.2000
3910,4589,35187,7037.4000
3911,1822,35189,7037.8000
3912,2201,35189,7037.8000
3913,5215,35194,7038.8000
3914,5432,35194,7038.8000
3915,6100,35202,7040.4000
3916,6822,35204,7040.8000
3917,5443,35205,7041.0000
3918,6376,35208,7041.6000
3919,1769,35209,7041.8000
3920,5921,35211,7042.2000
3921,455,35214,7042.8000
3922,9518,35217,7043.4000
3923,738,35218,7043.6000
3924,8939,35224,7044.8000
3925,979,35227,7045.4000
3926,6640,35228,7045.6000
3927,4280,35231,7046.2000
3928,2718,35233,7046.6000
3929,3849,35235,7047.0000
3930,6676,35241,7048.2000
3931,2303,35242,7048.4000
3932,1021,35243,7048.6000
3933,2204,35243,7048.6000
3934,9982,35243,7048.6000
3935,1064,35244,7048.8000
3936,9540,35244,7048.8000
3937,6761,35245,7049.0000
3938,1454,35247,7049.4000
3939,5780,35249,7049.8000
3940,7419,35251,7050.2000
3941,4857,35253,7050.6000
3942,1367,35254,7050.8000
3943,5081,35254,7050.8000
3944,1595,35260,7052.0000
3945,6828,35260,7052.0000
3946,2299,35262,7052.4000
3947,3696,35262,7052.4000
3948,8835,35262,7052.4000
3949,2358,35264,7052.8000
3950,3570,35268,7053.6000
3951,5751,35270,7054.0000
3952,6171,35272,7054.4000
3953,9904,35272,7054.4000
3954,7172,35281,7056.2000
3955,4480,35284,7056.8000
3956,8386,35284,7056.8000
3957,2462,35286,7057.2000
3958,6912,35286,7057.2000
3959,2220,35287,7057.4000
3960,4008,35288,7057.6000
3961,3158,35294,7058.8000
3962,7757,35295,7059.0000
3963,456,35298,7059.6000
3964,6965,35300,7060.0000
3965,4653,35301,7060.2000
3966,7201,35301,7060.2000
3967,130,35302,7060.4000
3968,7682,35302,7060.4000
3969,7937,35304,7060.8000
3970,3799,35305,7061.0000
3971,1159,35307,7061.4000
3972,1227,35319,7063.8000
3973,6263,35326,7065.2000
3974,4176,35330,7066.0000
3975,6050,35330,7066.0000
3976,3191,35332,7066.4000
3977,3643,35333,7066.6000
3978,8692,35333,7066.6000
3979,1777,35336,7067.2000
3980,9768,35338,7067.6000
3981,2537,35340,7068.0000
3982,8542,35341,7068.2000
3983,441,35343,7068.6000
3984,527,35343,7068.6000
3985,9683,35343,7068.6000
3986,4572,35344,7068.8000
3987,8966,35345,7069.0000
3988,2658,35347,7069.4000
3989,3487,35348,7069.6000
3990,9955,35349,7069.8000
3991,3644,35351,7070.2000
3992,6407,35354,7070.8000
3993,9583,35356,7071.2000
3994,1216,35357,7071.4000
3995,2134,35358,7071.6000
3996,8237,35358,7071.6000
3997,3331,35362,7072.4000
3998,3117,35363,7072.6000
3999,8971,35364,7072.8000
4000,9172,35369,7073.8000
4001,1483,35371,7074.2000
4002,1494,35375,7075.0000
4003,4692,35377,7075.4000
4004,7763,35379,7075.8000
4005,2209,35381,7076.2000
4006,2233,35386,7077.2000
4007,7101,35386,7077.2000
4008,2003,35388,7077.6000
4009,2866,35389,7077.8000
4010,7359,35390,7078.0000
4011,2780,35392,7078.4000
4012,7038,35393,7078.6000
4013,9641,35394,7078.8000
4014,1258,35397,7079.4000
4015,8751,35401,7080.2000
4016,2928,35402,7080.4000
4017,5200,35402,7080.4000
4018,6686,35402,7080.4000
4019,5258,35405,7081.0000
4020,3074,35409,7081.8000
4021,8575,35409,7081.8000
4022,7934,35412,7082.4000
4023,2139,35415,7083.0000
4024,4431,35415,7083.0000
4025,9191,35415,7083.0000
4026,8988,35419,7083.8000
4027,3900,35421,7084.2000
4028,325,35426,7085.2000
4029,6366,35426,7085.2000
4030,1234,35428,7085.6000
4031,2184,35428,7085.6000
4032,2630,35428,7085.6000
4033,449,35428,7085.6000
4034,1629,35431,7086.2000
4035,5190,35432,7086.4000
4036,1176,35434,7086.8000
4037,1242,35434,7086.8000
4038,1893,35438,7087.6000
4039,6718,35441,7088.2000
4040,722,35441,7088.2000
4041,932,35443,7088.6000
4042,8043,35444,7088.8000
4043,8937,35444,7088.8000
4044,3363,35448,7089.6000
4045,7250,35450,7090.0000
4046,3428,35451,7090.2000
4047,6258,35452,7090.4000
4048,6531,35454,7090.8000
4049,2657,35455,7091.0000
4050,7796,35456,7091.2000
4051,9971,35456,7091.2000
4052,9057,35457,7091.4000
4053,5367,35460,7092.0000
4054,6920,35460,7092.0000
4055,5161,35461,7092.2000
4056,9219,35462,7092.4000
4057,1351,35464,7092.8000
4058,3754,35464,7092.8000
4059,7853,35465,7093.0000
4060,4523,35467,7093.4000
4061,3672,35470,7094.0000
4062,5904,35470,7094.0000
4063,962,35472,7094.4000
4064,9686,35472,7094.4000
4065,3081,35476,7095.2000
4066,773,35476,7095.2000
4067,8660,35476,7095.2000
4068,4491,35480,7096.0000
4069,5696,35481,7096.2000
4070,3675,35483,7096.6000
4071,3535,35484,7096.8000
4072,3787,35484,7096.8000
4073,9074,35485,7097.0000
4074,9532,35485,7097.0000
4075,1328,35486,7097.2000
4076,8374,35486,7097.2000
4077,9180,35487,7097.4000
4078,2602,35494,7098.8000
4079,2297,35496,7099.2000
4080,4764,35496,7099.2000
4081,2399,35497,7099.4000
4082,7572,35497,7099.4000
4083,8557,35498,7099.6000
4084,265,35508,7101.6000
4085,2422,35509,7101.8000
4086,2195,35514,7102.8000
4087,9808,35515,7103.0000
4088,1957,35517,7103.4000
4089,9168,35517,7103.4000
4090,2163,35518,7103.6000
4091,7772,35518,7103.6000
4092,6532,35520,7104.0000
4093,743,35520,7104.0000
4094,827,35522,7104.4000
4095,503,35525,7105.0000
4096,2028,35527,7105.4000
4097,6520,35527,7105.4000
4098,6001,35528,7105.6000
4099,6128,35538,7107.6000
4100,2710,35539,7107.8000
4101,8181,35539,7107.8000
4102,9245,35540,7108.0000
4103,3951,35542,7108.4000
4104,4088,35542,7108.4000
4105,8123,35543,7108.6000
4106,2987,35545,7109.0000
4107,7798,35545,7109.0000
4108,4252,35546,7109.2000
4109,7443,35549,7109.8000
4110,1377,35556,7111.2000
4111,7075,35557,7111.4000
4112,1217,35558,7111.6000
4113,3207,35560,7112.0000
4114,558,35561,7112.2000
4115,1363,35564,7112.8000
4116,4376,35564,7112.8000
4117,5568,35564,7112.8000
4118,9285,35565,7113.0000
4119,7869,35567,7113.4000
4120,9131,35567,7113.4000
4121,1898,35572,7114.4000
4122,7506,35572,7114.4000
4123,7351,35574,7114.8000
4124,8196,35577,7115.4000
4125,5518,35578,7115.6000
4126,6908,35579,7115.8000
4127,6323,35580,7116.0000
4128,243,35589,7117.8000
4129,8742,35589,7117.8000
4130,6521,35591,7118.2000
4131,6650,35592,7118.4000
4132,2713,35599,7119.8000
4133,9919,35599,7119.8000
4134,5652,35604,7120.8000
4135,4278,35605,7121.0000
4136,47,35607,7121.4000
4137,4778,35608,7121.6000
4138,544,35608,7121.6000
4139,1400,35609,7121.8000
4140,5214,35609,7121.8000
4141,888,35623,7124.6000
4142,8809,35624,7124.8000
4143,1875,35625,7125.0000
